,ID,Created,Closed,Time To Close (hours),Number of Changed Files,Title,Labels,Labels#,Is Merged,Time to Merge (hours),Base,Descriptions,Open/Closed,Author Name,Updated at,Commits
452,5432,2016-09-13 19:40:17,2016-09-18 03:55:53,104.26,3,"Revert ""Update to latest api""",[],0,False,,dev,True,closed,,2016-09-18 03:55:54,2
453,5426,2016-09-13 16:43:46,2016-09-13 22:59:09,6.256388888888889,5,Pokemon Hunter,[],0,True,6.256388888888889,dev,True,closed,Julien Lavergne,2016-09-15 07:44:47,2
454,5425,2016-09-13 16:19:34,2016-09-15 14:36:37,46.284166666666664,1,Improve performance of cluster computation in CampFort task,[],0,False,,dev,True,closed,Julien Lavergne,2016-09-15 14:36:37,1
455,5421,2016-09-13 07:40:36,2016-09-13 17:29:43,9.81861111111111,3,Update to latest api,[],0,True,9.81861111111111,dev,True,closed,Joel Green,2016-09-13 20:49:13,4
456,5420,2016-09-13 01:28:02,2016-09-13 01:28:27,0.006944444444444444,1,"Revert ""Hot fix for pokemon optimizer (#5415)""",[],0,True,0.006944444444444444,dev,True,closed,Julien Lavergne,2016-09-13 01:32:31,1
457,5417,2016-09-12 23:03:33,2016-09-13 01:12:45,2.1533333333333333,1,Improve evolve_pokemon.py,[],0,True,2.1533333333333333,dev,True,closed,Alex Yao,2016-09-13 01:12:45,2
458,5415,2016-09-12 18:17:46,2016-09-12 19:44:47,1.4502777777777778,1,Hot fix for pokemon optimizer,[],0,True,1.4502777777777778,dev,True,closed,Alex Yao,2016-09-13 01:35:39,1
459,5414,2016-09-12 16:32:38,2016-09-13 19:15:24,26.712777777777777,31,Master,[],0,False,,dev,True,closed,John Edwards,2016-09-13 19:15:24,23
460,5407,2016-09-12 12:54:32,2017-01-31 21:19:25,3392.4147222222223,2,Fix step walker and move to fort issues,['Waiting on Changes'],1,False,,dev,True,closed,Julien Lavergne,2017-01-31 21:19:25,1
461,5398,2016-09-11 17:17:34,2016-09-12 03:54:43,10.619166666666667,7,Telegram fix,[],0,True,10.619166666666667,dev,True,closed,John Edwards,2016-09-12 03:54:43,17
462,5395,2016-09-11 15:48:17,2016-09-11 16:14:48,0.4419444444444444,1,Stop moving to lures if no lures active anymore,[],0,True,0.4419444444444444,dev,True,closed,David Westerink,2016-09-11 16:52:44,2
463,5394,2016-09-11 15:07:57,2016-09-11 16:54:09,1.77,7,Min pokemon to trigger evolve,[],0,True,1.77,dev,True,closed,Developer L,2016-09-11 16:54:09,2
464,5392,2016-09-11 10:51:45,2016-09-11 12:05:17,1.2255555555555555,1,standard average speed for Polyline initialization when step(speed=0),[],0,False,,dev,True,closed,Ovidiu Ghinet,2016-09-12 09:18:11,1
465,5386,2016-09-11 05:12:51,2016-09-11 05:29:18,0.27416666666666667,2,exit the bot if unable to login,[],0,True,0.27416666666666667,dev,True,closed,Ingwar Wirjawan,2016-09-13 23:27:05,1
466,5382,2016-09-11 02:16:18,2016-09-12 04:41:36,26.421666666666667,6,"Bug fix on FollowPath, MoveToFort and PolylineGenerator",[],0,True,26.421666666666667,dev,True,closed,Julien Lavergne,2016-09-12 04:42:27,1
467,5381,2016-09-11 01:49:13,2016-09-11 04:02:01,2.2133333333333334,49,Dev,[],0,False,,master,True,closed,,2016-09-11 04:02:01,118
468,5372,2016-09-10 14:47:56,2016-09-13 18:58:13,76.17138888888888,3,Updated snipping documentation + clean up and refactor move_to_map_pokemon.py,[],0,False,,dev,True,closed,Yves Calaci,2016-09-13 18:59:21,8
469,5371,2016-09-10 13:47:44,2016-09-11 00:50:42,11.049444444444445,2,Enhanced telegram functionality,[],0,True,11.049444444444445,dev,True,closed,John Edwards,2016-09-11 00:50:42,9
470,5370,2016-09-10 13:44:53,2016-09-10 13:46:24,0.025277777777777777,1,Master,[],0,False,,dev,True,closed,John Edwards,2016-09-10 13:46:24,2
471,5369,2016-09-10 13:29:14,2016-09-10 13:38:58,0.1622222222222222,5,Enhanced telegram functionality : try 45,[],0,False,,dev,True,closed,John Edwards,2016-09-10 13:38:58,7
472,5365,2016-09-10 12:01:50,2016-09-12 04:32:00,40.50277777777778,3,Pokemon Optimizer enhancements,[],0,True,40.50277777777778,dev,True,closed,Julien Lavergne,2016-09-12 11:08:52,1
473,5364,2016-09-10 09:53:29,2016-09-12 23:33:03,61.659444444444446,7,Incense bugfixing,[],0,True,61.659444444444446,dev,True,closed,David Westerink,2016-09-12 23:33:03,8
474,5363,2016-09-10 09:45:42,2016-09-10 12:33:06,2.79,1,Fix move_to_map_pokemon to have map_path added to url,[],0,False,,dev,True,closed,Dai Truong,2016-09-10 16:47:03,1
475,5360,2016-09-10 08:50:48,2016-09-10 09:30:39,0.6641666666666667,7,Add the config to set minimum no of pokemon to trigger evolve,[],0,False,,dev,True,closed,Developer L,2016-09-10 09:30:39,1
476,5355,2016-09-10 03:04:31,2016-09-10 06:50:54,3.7730555555555556,2,setup_logging before starting bot,[],0,True,3.7730555555555556,dev,True,closed,Ingwar Wirjawan,2016-09-10 06:50:54,2
477,5354,2016-09-10 03:03:10,2016-09-10 03:03:19,0.0025,48,setup logging before starting bot,[],0,False,,master,True,closed,Ingwar Wirjawan,2016-09-10 03:03:19,114
478,5353,2016-09-10 01:24:24,2016-09-10 02:08:54,0.7416666666666667,1,Fix mqtt connection initialization,[],0,True,0.7416666666666667,dev,True,closed,Nikolay Spiridonov,2016-09-10 02:08:56,2
479,5352,2016-09-10 00:56:07,2016-09-10 01:14:27,0.3055555555555556,1,Fix: spawnpoint in gathered data,[],0,True,0.3055555555555556,dev,True,closed,Nikolay Spiridonov,2016-09-10 01:14:32,1
480,5348,2016-09-09 22:04:06,2016-09-10 02:27:50,4.395555555555555,14,pep8,[],0,False,,dev,True,closed,Matt J Madsen,2016-09-10 02:27:50,16
481,5347,2016-09-09 21:55:45,2016-09-09 22:33:39,0.6316666666666667,1,Fix heartbeat inventory add crash,[],0,True,0.6316666666666667,dev,True,closed,Stuart Travers,2016-09-09 22:33:39,4
482,5346,2016-09-09 19:56:48,2016-09-09 20:12:10,0.2561111111111111,1,pokecli.py alterations,[],0,True,0.2561111111111111,dev,True,closed,Matt J Madsen,2016-09-09 20:12:10,1
483,5345,2016-09-09 19:53:49,2017-06-28 23:01:04,7011.120833333333,12,Default tasks,['Help Wanted'],1,False,,dev,True,closed,Gonçalo Antunes,2017-06-28 23:01:04,12
484,5343,2016-09-09 19:22:39,2016-09-09 20:15:46,0.8852777777777778,1,Better mock of bot.event_manager.emit,[],0,True,0.8852777777777778,dev,True,closed,Ovidiu Ghinet,2016-09-09 20:15:46,1
485,5341,2016-09-09 18:53:47,2016-09-09 18:53:54,0.0019444444444444444,1,Typo,[],0,True,0.0019444444444444444,dev,False,closed,Dmitry Ovodov,2016-09-21 10:05:51,1
486,5340,2016-09-09 17:01:54,2016-09-09 20:38:09,3.6041666666666665,1,Move_to_map_pokemon improved,"['Second Review Required', 'Help to Test']",2,True,3.6041666666666665,dev,True,closed,Nikolay Spiridonov,2016-09-09 20:39:35,6
487,5338,2016-09-09 16:39:48,2016-09-13 12:50:23,92.1763888888889,3,Minor Telegram and UpdateLiveStats fixes ,[],0,False,,dev,True,closed,,2016-09-18 20:39:55,18
488,5336,2016-09-09 16:06:03,2016-09-10 04:31:49,12.429444444444444,3,Improved Telegram functionality ,"['Enhancement', 'Help to Test', 'Approved']",3,False,,dev,True,closed,John Edwards,2016-09-10 04:31:49,8
489,5334,2016-09-09 15:24:29,2016-09-09 16:04:55,0.6738888888888889,2,Telegram,[],0,False,,dev,True,closed,John Edwards,2016-09-09 16:04:55,4
490,5332,2016-09-09 15:10:41,2016-09-09 15:10:54,0.003611111111111111,1,Readme update [ci skip],[],0,False,,dev,False,closed,Ovidiu Ghinet,2016-09-09 15:11:16,1
491,5327,2016-09-09 11:17:54,2016-09-09 11:37:44,0.33055555555555555,1,Fix encoding issues with piped output,[],0,True,0.33055555555555555,dev,True,closed,Julien Lavergne,2016-09-09 11:37:55,1
492,5326,2016-09-09 11:01:04,2016-09-09 16:06:55,5.0975,1,"Add the required ""source"" line and fix spelling mistakes",[],0,True,5.0975,dev,True,closed,Nelson Yeung,2016-09-09 16:06:55,1
493,5324,2016-09-09 10:18:51,2016-09-09 13:53:43,3.581111111111111,1,travis build time improvements,"['Enhancement', 'Second Review Required']",2,True,3.581111111111111,dev,True,closed,Ovidiu Ghinet,2016-09-09 15:53:06,2
494,5323,2016-09-09 08:59:02,2016-09-09 09:14:33,0.2586111111111111,1,"run.sh can't handle pip requiremens using "">""",[],0,False,,dev,True,closed,Jaap Moolenaar,2016-09-09 09:14:33,1
495,5321,2016-09-09 07:21:25,2016-09-09 07:24:10,0.04583333333333333,1,Fix #5318: define version of discord_simple as requirement,[],0,False,,dev,True,closed,Deleted user,2016-09-09 07:24:10,1
496,5320,2016-09-09 06:15:23,2016-09-09 14:00:54,7.758611111111111,1,req use exact version,[],0,True,7.758611111111111,dev,True,closed,Ingwar Wirjawan,2016-09-09 14:00:54,1
497,5316,2016-09-09 02:56:56,2016-09-09 05:45:46,2.813888888888889,2,Fix #5268 + Pokemon bag print ordered by cp,[],0,True,2.813888888888889,dev,True,closed,Gonçalo Antunes,2016-09-09 12:03:29,2
498,5314,2016-09-09 02:04:24,2016-09-17 04:14:32,194.1688888888889,3,Telegram cleanup/separation,['Waiting on Changes'],1,False,,dev,True,closed,Stuart Travers,2016-09-17 04:14:32,19
499,5312,2016-09-09 00:51:25,2016-09-09 01:13:30,0.3680555555555556,1,UnicodeDecodeError catch,[],0,True,0.3680555555555556,dev,True,closed,Stuart Travers,2016-09-09 01:14:28,2
500,5311,2016-09-09 00:17:47,2016-09-09 00:26:16,0.1413888888888889,39,Dev,[],0,False,,YvesHenri-dev,True,closed,John Edwards,2016-09-09 00:26:16,45
501,5310,2016-09-09 00:16:16,2016-09-09 05:11:03,4.913055555555555,1,CampFort improvements,[],0,True,4.913055555555555,dev,True,closed,Julien Lavergne,2016-09-09 11:20:30,1
502,5309,2016-09-09 00:11:00,2016-09-09 00:12:00,0.016666666666666666,44,Dev,[],0,False,,master,True,closed,John Edwards,2016-09-09 00:12:00,70
503,5308,2016-09-09 00:09:39,2016-09-09 16:17:41,16.13388888888889,2,Improvements Pokemon Optimizer,[],0,True,16.13388888888889,dev,True,closed,Julien Lavergne,2016-09-09 16:24:21,2
504,5307,2016-09-08 23:12:38,2016-09-09 01:12:43,2.001388888888889,1,Telegram Connection pool is full (and other tweaks),[],0,True,2.001388888888889,dev,True,closed,Stuart Travers,2016-09-09 01:17:32,3
505,5306,2016-09-08 22:20:04,2016-09-08 22:33:11,0.21861111111111112,44,Dev,[],0,False,,master,True,closed,John Edwards,2016-09-08 22:33:11,70
506,5303,2016-09-08 20:36:36,2016-09-08 20:47:23,0.17972222222222223,2,Snipping improvements (PR #5247),[],0,True,0.17972222222222223,dev,True,closed,Yves Calaci,2016-09-10 16:35:05,2
507,5300,2016-09-08 16:11:43,2016-09-08 20:11:50,4.001944444444445,1,"Should fix #5290, move to map encoding issue",[],0,True,4.001944444444445,dev,True,closed,Julien Lavergne,2016-09-08 23:53:46,1
508,5298,2016-09-08 15:27:06,2016-09-08 15:33:04,0.09944444444444445,1,corrected init value of self.last_update in step_walker,['Duplicate'],1,False,,dev,True,closed,Ovidiu Ghinet,2016-09-08 15:33:04,1
509,5297,2016-09-08 14:30:31,2016-09-08 21:00:57,6.5072222222222225,2,Fix Encoding issues,[],0,True,6.5072222222222225,dev,True,closed,Julien Lavergne,2016-09-08 23:52:45,1
510,5296,2016-09-08 14:29:04,2016-09-08 20:59:58,6.515,1,Added web.sh for web server fast run,[],0,True,6.515,dev,False,closed,Dmitry Ovodov,2016-09-21 10:05:52,1
511,5295,2016-09-08 14:04:41,2016-09-08 15:36:10,1.5247222222222223,1,Fix #5291 and all tasks that recreate walkers and walk too fast,"['Bug', 'Approved']",2,True,1.5244444444444445,dev,True,closed,Julien Lavergne,2016-09-08 15:45:18,1
512,5294,2016-09-08 14:02:44,2016-09-08 20:59:36,6.947777777777778,4,SleepSchedule location handling,[],0,True,6.947777777777778,dev,True,closed,Dmitry Ovodov,2016-09-08 20:59:36,6
513,5292,2016-09-08 09:26:34,2016-09-08 20:57:26,11.514444444444445,1,Decouple hb from step walker,['Approved'],1,True,11.514444444444445,dev,True,closed,Nikolay Spiridonov,2016-09-08 20:57:26,3
514,5289,2016-09-08 08:34:59,2016-09-08 20:57:00,12.366944444444444,2,PokemonGo-Bot-Install,[],0,True,12.366944444444444,dev,True,closed,,2016-09-08 20:57:00,1
515,5283,2016-09-08 04:35:12,2016-09-08 04:46:14,0.18388888888888888,1,Switch the keep alive timeout from 60 to 10,[],0,True,0.18388888888888888,dev,True,closed,Simba Zhang,2016-09-08 04:46:18,2
516,5282,2016-09-08 03:25:39,2016-09-08 04:33:52,1.1369444444444445,1,pokecli.py wait_time not defined,[],0,True,1.1369444444444445,dev,True,closed,Stuart Travers,2016-09-08 04:36:42,6
517,5281,2016-09-08 03:00:35,2016-09-08 03:02:12,0.026944444444444444,5,Yves henri dev,[],0,False,,dev,False,closed,Simba Zhang,2016-09-09 01:27:06,6
518,5278,2016-09-08 01:24:46,2016-09-08 03:37:59,2.2202777777777776,9,"Refactored, improved and fixed SleepSchedule",[],0,True,2.2202777777777776,dev,True,closed,Dmitry Ovodov,2016-09-08 11:15:25,18
519,5277,2016-09-08 01:23:48,2016-09-08 02:28:14,1.073888888888889,1,Do you want to open a gitter room for development?,[],0,True,1.073888888888889,dev,True,closed,Simba Zhang,2016-09-09 18:20:51,1
520,5276,2016-09-08 00:39:28,2016-09-08 03:33:29,2.9002777777777777,1,"Reduce ""waiting near fort..."" spam",[],0,True,2.9002777777777777,dev,True,closed,Stuart Travers,2016-09-08 20:56:26,5
521,5274,2016-09-08 00:31:54,2016-09-08 20:56:28,20.409444444444443,2,added /top command to Telegram interface,[],0,True,20.409444444444443,dev,True,closed,,2016-09-09 00:55:46,6
522,5273,2016-09-08 00:20:17,2016-09-08 00:28:15,0.13277777777777777,7,"Refactored, improved and fixed SleepSchedule",[],0,False,,dev,True,closed,Dmitry Ovodov,2016-09-08 11:15:25,7
523,5270,2016-09-07 21:17:55,2016-09-08 03:33:02,6.251944444444445,1,Fix bot crash on telegram egghatch,[],0,True,6.251944444444445,dev,True,closed,Stuart Travers,2016-09-08 20:56:28,5
524,5267,2016-09-07 18:26:55,2016-09-08 03:32:28,9.0925,2,"Update_live_stats.py remove some globals, cleanup, fix level stats, pep8",[],0,True,9.0925,dev,True,closed,Nikolay Spiridonov,2016-09-08 09:01:12,5
525,5258,2016-09-07 01:04:46,2016-09-07 02:07:13,1.0408333333333333,1,Fix unicode decode error in logging handlers,[],0,True,1.0408333333333333,dev,True,closed,Stuart Travers,2016-09-07 10:16:36,5
526,5257,2016-09-07 00:33:14,2016-09-07 01:00:18,0.45111111111111113,1,Improvements to Telegram responses,[],0,True,0.45111111111111113,dev,True,closed,Stuart Travers,2016-09-07 21:23:59,4
527,5256,2016-09-06 22:30:22,2016-09-07 00:34:21,2.066388888888889,1,EvolvePokemon strip spaces from Nidoran M/F,[],0,True,2.066388888888889,dev,True,closed,Stuart Travers,2016-09-07 21:23:34,6
528,5254,2016-09-06 21:32:58,2016-09-06 22:06:41,0.5619444444444445,1,Temp fix for stardust,[],0,True,0.5619444444444445,dev,True,closed,Alex Yao,2016-09-06 22:14:53,1
529,5253,2016-09-06 19:41:38,2016-09-08 20:56:02,49.24,9,Discord support,['Second Review Required'],1,True,49.24,dev,True,closed,Alexander Skovpen,2016-09-08 22:29:09,7
530,5252,2016-09-06 18:53:39,2016-09-06 19:34:57,0.6883333333333334,1,Fix TypeError: object of type 'NoneType' has no len() on telegram event handler initialization,[],0,True,0.6883333333333334,dev,True,closed,Ricardo Busquet,2016-09-06 19:43:04,1
531,5247,2016-09-06 16:35:48,2016-09-08 20:14:44,51.64888888888889,5,Snipping improvements,[],0,False,,dev,True,closed,Yves Calaci,2016-09-08 20:14:44,7
532,5245,2016-09-06 15:54:13,2016-09-06 23:37:53,7.727777777777778,1,Cleanup social_handler.py,[],0,True,7.727777777777778,dev,True,closed,Nikolay Spiridonov,2016-09-06 23:37:53,5
533,5244,2016-09-06 15:48:56,2016-09-06 15:58:10,0.15388888888888888,53,Dev merge to master,[],0,True,0.15388888888888888,master,True,closed,Simba Zhang,2016-09-06 15:58:10,89
534,5243,2016-09-06 15:25:41,2016-09-07 01:37:46,10.20138888888889,4,Heartbeat decoupled from tasks.,[],0,True,10.20138888888889,dev,True,closed,Nikolay Spiridonov,2016-09-07 01:37:47,10
535,5238,2016-09-06 11:05:49,2016-09-06 16:08:36,5.046388888888889,3,Dynamic subscriptions and password-based authentication with Telegram,[],0,True,5.046388888888889,dev,True,closed,,2016-09-08 02:51:15,15
536,5237,2016-09-06 10:28:49,2016-09-07 08:29:31,22.011666666666667,1,Fix #5232,[],0,False,,dev,True,closed,Julien Lavergne,2016-09-07 08:29:37,1
537,5231,2016-09-06 04:55:41,2016-09-06 04:56:00,0.005277777777777778,1,"Revert ""Persist UIDs received from Telegram""",[],0,True,0.005277777777777778,dev,True,closed,Stuart Travers,2016-09-07 03:31:20,1
538,5230,2016-09-06 04:18:41,2016-09-06 16:08:00,11.821944444444444,1,pokemon optimizer stardust count fix,[],0,True,11.821944444444444,dev,True,closed,Ingwar Wirjawan,2016-09-06 16:08:00,1
539,5228,2016-09-06 03:34:37,2016-09-07 03:24:16,23.8275,4,refactor log handler,[],0,True,23.8275,dev,True,closed,Ingwar Wirjawan,2016-09-07 03:24:16,1
540,5222,2016-09-05 21:44:29,2016-09-06 03:08:08,5.394166666666667,1,Add freebsd10 to known platforms,[],0,True,5.394166666666667,dev,True,closed,Stuart Travers,2016-09-06 07:17:10,1
541,5214,2016-09-05 12:35:44,2016-09-05 12:50:39,0.24861111111111112,1,metric uses internal stardust counter,[],0,True,0.24861111111111112,dev,True,closed,Ingwar Wirjawan,2016-09-05 12:50:39,1
542,5207,2016-09-05 06:43:10,2016-09-05 08:19:26,1.6044444444444443,1,Fix bot never try to walk to not snipable pokemons,[],0,False,,dev,True,closed,Xingwei Liu,2016-09-05 10:40:00,1
543,5204,2016-09-05 05:03:02,2016-09-06 16:06:22,35.05555555555556,3,Format output to fit in stdout codepage. Fix #5144.,['Second Review Required'],1,True,35.05555555555556,dev,True,closed,Julien Lavergne,2016-09-06 17:10:55,1
544,5198,2016-09-05 01:53:26,2016-09-05 03:28:01,1.5763888888888888,1,Fix Pokemon optimizer crash when no Eevee in inventory,[],0,True,1.5763888888888888,dev,True,closed,Julien Lavergne,2016-09-05 05:13:18,1
545,5197,2016-09-05 01:22:13,2016-09-05 02:21:43,0.9916666666666667,1,"Prevent duplicate ""skip ignored pokemon"" alerts",[],0,True,0.9916666666666667,dev,True,closed,Stuart Travers,2016-09-05 02:25:24,3
546,5195,2016-09-05 01:15:20,2016-09-05 01:16:44,0.023333333333333334,2,"Remove duplicate ""skip ignored pokemon"" alerts",[],0,False,,dev,False,closed,Stuart Travers,2016-09-05 01:16:44,2
547,5189,2016-09-04 22:23:22,2016-09-08 00:27:41,74.07194444444444,9,Add sleep reminder,"['Enhancement', 'Second Review Required', 'Waiting on Changes']",3,False,,dev,True,closed,Dmitry Ovodov,2016-09-08 11:15:25,6
548,5187,2016-09-04 18:47:36,2016-09-05 03:30:15,8.710833333333333,3,keep stardust count updated,[],0,True,8.710833333333333,dev,True,closed,Ingwar Wirjawan,2016-09-05 03:30:15,1
549,5185,2016-09-04 17:33:44,2016-09-04 17:36:47,0.050833333333333335,1,Small PollylineWalker fix,[],0,False,,dev,True,closed,Ovidiu Ghinet,2016-09-08 22:49:41,1
550,5184,2016-09-04 17:23:08,2016-09-08 07:44:19,86.35305555555556,11,Improve step_walker,"['Enhancement', 'New Functionality', 'Approved']",3,True,86.35305555555556,dev,True,closed,Julien Lavergne,2016-09-08 12:54:51,18
551,5182,2016-09-04 16:50:28,2016-09-06 03:07:24,34.282222222222224,1,Persist UIDs received from Telegram,[],0,True,34.282222222222224,dev,True,closed,,2016-09-06 12:29:23,8
552,5181,2016-09-04 15:27:27,2016-09-04 17:16:33,1.8183333333333334,1,PolylineWalker StepWalker better compatibility,[],0,False,,dev,True,closed,Ovidiu Ghinet,2016-09-04 21:09:53,1
553,5180,2016-09-04 15:12:46,2016-09-04 16:20:23,1.1269444444444445,3,SleepSchedeule refactored and fixed,[],0,True,1.1269444444444445,dev,True,closed,Dmitry Ovodov,2016-09-04 22:00:58,9
554,5179,2016-09-04 14:54:50,2016-09-04 16:15:02,1.3366666666666667,1,Add sleep message from Telegram,[],0,True,1.3366666666666667,dev,True,closed,Developer L,2016-09-04 19:46:30,2
555,5177,2016-09-04 14:29:27,2016-09-06 16:04:27,49.583333333333336,1,CampFort - Check pokeballs before camping,[],0,True,49.583333333333336,dev,True,closed,David Westerink,2016-09-06 17:13:48,4
556,5176,2016-09-04 14:13:22,2016-09-05 03:29:29,13.268611111111111,2,sleep now if it is within the sleep range,[],0,True,13.268611111111111,dev,True,closed,Ingwar Wirjawan,2016-09-05 03:29:29,1
557,5173,2016-09-04 12:16:58,2016-09-04 16:14:24,3.957222222222222,1,check if the required packages are properly installed,"['Second Review Required', 'Approved']",2,True,3.957222222222222,dev,True,closed,Ingwar Wirjawan,2016-09-04 16:14:24,1
558,5170,2016-09-04 09:19:40,2016-09-04 16:13:54,6.903888888888889,1,PokemonGo-Bot-Configurator,"['Second Review Required', 'Approved']",2,True,6.903888888888889,dev,True,closed,,2016-09-04 16:13:54,1
559,5169,2016-09-04 09:14:51,2016-09-04 11:13:07,1.971111111111111,4,Various Walking Fixes,[],0,True,1.971111111111111,dev,True,closed,Ovidiu Ghinet,2016-09-04 15:28:30,5
560,5166,2016-09-04 07:55:15,2016-09-05 03:40:57,19.761666666666667,2,telegram - remove unneeded,[],0,False,,dev,True,closed,Alexander Skovpen,2016-09-05 05:11:54,1
561,5164,2016-09-04 07:15:39,2016-09-04 07:25:49,0.16944444444444445,1,To protect from execption in telegram_handler.py.,[],0,True,0.16944444444444445,dev,True,closed,Simba Zhang,2016-09-07 03:31:17,2
562,5163,2016-09-04 05:11:08,2016-09-04 05:19:55,0.1463888888888889,1,Added KeyError exception protection in telegram_handler.py.,[],0,True,0.1463888888888889,dev,True,closed,Simba Zhang,2016-09-07 03:31:18,1
563,5162,2016-09-04 05:03:22,2016-09-04 05:13:34,0.17,1,Added protection in polyline_generator.py.,[],0,True,0.17,dev,True,closed,Simba Zhang,2016-09-07 03:31:19,1
564,5161,2016-09-04 03:51:58,2016-09-04 04:50:12,0.9705555555555555,2,Remove outdated check for clean logging,[],0,True,0.9705555555555555,dev,True,closed,Julien Lavergne,2016-09-04 05:55:28,1
565,5160,2016-09-04 02:51:02,2016-09-04 04:49:39,1.9769444444444444,1,Fix spin fort task,"['Second Review Required', 'Approved']",2,True,1.9769444444444444,dev,True,closed,Julien Lavergne,2016-09-04 05:59:24,1
566,5157,2016-09-04 00:44:11,2016-09-04 04:47:29,4.055,2,Refactor Polyline to support speed variance.,"['Enhancement', 'Second Review Required', 'Help to Test', 'Approved']",4,True,4.055,dev,True,closed,Ovidiu Ghinet,2016-09-04 10:40:32,3
567,5156,2016-09-03 23:13:20,2016-09-04 07:16:44,8.056666666666667,2,Telegram - Alternate method of finding master id,"['Second Review Required', 'Approved']",2,True,8.056666666666667,dev,True,closed,Stuart Travers,2016-09-06 20:54:02,3
568,5153,2016-09-03 17:43:53,2016-09-04 07:47:43,14.063888888888888,3,add getmaster command,['Second Review Required'],1,False,,dev,True,closed,Alexander Skovpen,2016-09-04 07:47:43,3
569,5147,2016-09-03 10:55:26,2016-09-04 04:43:02,17.793333333333333,2,Improve humanize walking variance,"['Enhancement', 'Second Review Required', 'Help to Test', 'Approved']",4,True,17.793333333333333,dev,True,closed,Matt J Madsen,2016-09-04 04:43:02,39
570,5146,2016-09-03 10:48:15,2016-09-03 10:48:22,0.0019444444444444444,17,Improve humanize walking variance,[],0,False,,dev,True,closed,Matt J Madsen,2016-09-03 10:48:22,8
571,5145,2016-09-03 10:33:30,2016-09-03 15:23:45,4.8375,4,spin limit telegram announce,['Approved'],1,True,4.8375,dev,True,closed,Alexander Skovpen,2016-09-03 15:23:46,2
572,5141,2016-09-03 08:09:22,2016-09-03 15:22:54,7.225555555555555,9,decouple datastore from the bot,['Approved'],1,True,7.225555555555555,dev,True,closed,Ingwar Wirjawan,2016-09-10 10:24:21,1
573,5140,2016-09-03 08:04:35,2016-09-03 09:11:34,1.1163888888888889,1,Reduce lat_long_delta variance range,[],0,False,,dev,True,closed,Matt J Madsen,2016-09-03 10:31:12,2
574,5139,2016-09-03 07:16:47,2016-09-03 08:07:35,0.8466666666666667,1,Update telegram_handler.py to fix #5129,[],0,True,0.8466666666666667,dev,True,closed,Philipp D.,2016-09-03 08:07:35,2
575,5138,2016-09-03 07:05:45,2016-09-03 11:26:20,4.343055555555556,1,Update configuration_files.md,[],0,False,,master,True,closed,Philipp D.,2016-09-03 11:27:59,1
576,5137,2016-09-03 07:01:52,2016-09-03 07:03:46,0.03166666666666667,2,To add gmap in polyline walker.,[],0,True,0.03166666666666667,master,True,closed,Simba Zhang,2016-09-07 03:31:24,1
577,5136,2016-09-03 06:53:50,2016-09-03 07:15:07,0.3547222222222222,1,Update telegram_handler.py to fix #5129,[],0,False,,dev,True,closed,Philipp D.,2016-09-03 07:18:08,2
578,5135,2016-09-03 06:52:36,2016-09-03 11:08:23,4.263055555555556,3,Fixes in PolylineWalker,"['Second Review Required', 'Approved']",2,True,4.263055555555556,dev,True,closed,Ovidiu Ghinet,2016-09-04 09:18:40,4
579,5134,2016-09-03 06:46:35,2016-09-03 07:09:47,0.38666666666666666,2,To use gmapapi in the polyline_workers.,[],0,True,0.38666666666666666,dev,True,closed,Simba Zhang,2016-09-04 01:45:56,1
580,5133,2016-09-03 05:13:34,2016-09-03 06:51:11,1.6269444444444445,1,add egg hutched message in telegramhandler,[],0,True,1.6269444444444445,dev,True,closed,Developer L,2016-09-03 06:51:11,2
581,5132,2016-09-03 05:06:09,2016-09-03 07:30:50,2.411388888888889,3,Fixes for #5038,[],0,False,,dev,True,closed,Matt J Madsen,2016-09-03 09:42:11,12
582,5130,2016-09-03 04:44:08,2016-09-03 07:13:06,2.4827777777777778,3,Update pokemon optimizer doc,[],0,True,2.4827777777777778,dev,True,closed,Julien Lavergne,2016-09-03 07:19:35,1
583,5125,2016-09-03 01:10:35,2016-09-04 04:33:28,27.38138888888889,4,IncubateEggs update,['Approved'],1,True,27.38138888888889,dev,True,closed,Gonçalo Antunes,2016-09-04 19:27:17,27
584,5124,2016-09-03 00:50:08,2016-09-03 02:32:18,1.7027777777777777,1,Fix #5117,[],0,True,1.7027777777777777,dev,True,closed,Gonçalo Antunes,2016-09-03 11:56:21,1
585,5123,2016-09-03 00:27:08,2017-06-28 23:01:04,7174.565555555556,5,Mqtt web ui,[],0,False,,dev,True,closed,Simba Zhang,2017-06-28 23:01:04,7
586,5122,2016-09-03 00:06:57,2016-09-03 00:22:51,0.265,1,Update use_incense.py,[],0,True,0.265,dev,True,closed,Nikolay Spiridonov,2016-09-03 00:23:12,1
587,5121,2016-09-02 23:35:09,2016-09-03 00:21:32,0.7730555555555556,1,SpinFort show eggs,[],0,True,0.7730555555555556,dev,True,closed,Gonçalo Antunes,2016-09-03 01:43:18,7
588,5116,2016-09-02 20:28:20,2016-09-02 20:28:50,0.008333333333333333,0,Mjmadsen walker test,[],0,False,,dev,True,closed,Matt J Madsen,2016-09-02 20:28:50,45
